Q202042	euskaltzaindia
Q927542	les_tremayne
Q5075174	charles_arbuthnot
Q6097360	ivan_roitt
Q971331	william_herbert_st_earl_of_pembroke
Q232532	beatrice_straight
Q232535	jarmila_wolfe
Q31813184	q
Q3768042	giovanni_roletto
Q38232422	q
Q296555	philippe_duke_of_orl_ans
Q23912004	vasile_chiril
Q85237	kasimir_graff
Q123517	elke_twesten
Q123510	karl_d_hler
Q123511	grudzi_dz
Q85232	celia_lovsky
Q3387132	pierre_toubert
Q31960557	q
Q38286156	franz_josef_finke
Q38045567	q
Q129774	michel_delebarre
Q5268184	dewey_f_bartlett_jr
Q4080213	mark_bashmakov
Q302314	pietro_pastore
Q28048489	james_watt
Q27901568	jeanne_boucourechliev_bayet
Q38045560	q
Q2589261	wolfgang_bochow
Q23893295	marian_p_tuleanu
Q23893297	marin_gh_mototolea
Q23893290	nicolae_barbu
Q23893292	marian_negru
Q23893293	constantin_m_t_nase
Q1540306	tambov_governorate
Q17353220	arno_m_nster
Q33412349	q
Q1054198	luigi_des_ambrois_de_n_vache
Q22339280	q
Q5391336	national_co_ordination_of_independents
Q28001699	q
Q3851490	massimo_tarantino
Q2417371	niels_joosten
Q18511416	petr_marek
Q12361545	standard_estonian
Q3340774	nicolas_saucerotte
Q15968675	adrien_de_francqueville_de_bourlon
Q1242128	donskoe_cemetery
Q459294	jessie_matthews
Q459299	ra_l_ruiz
Q16380502	q
51564	
Q30040008	q
Q6178442	arthur_sj_gren
Q16208371	joel_fry
Q39678157	stewart_taylor
Q22099	dornot
Q682081	chazelles
Q514748	brestov
Q458748	lourmarin
Q945704	seaca_de_p_dure
Q29385787	sphinx_of_hatshepsut
Q1060193	shid_nakamura
Q37819161	q
Q179046	fatehpur_sikri_old
Q30961582	q
Q28051358	queen_elizabeth_the_queen_mother
Q28051359	sir_maurice_fitzmaurice
Q881014	theater_dortmund
Q35878030	charles_sabine
Q881011	jean_leering
Q28051350	ellen_terry
Q28051352	dame_freya_madeline_stark
Q655470	four_rivers_fountain
Q28051354	john_loader_maffey_st_baron_rugby
Q28051355	clive_bell
Q28051356	sir_francis_robert_frank_benson
Q881019	elmar_hillebrand
Q30079934	terje_johansen
Q4683097	yogi_adityanath
Q17319742	mountainous_landscape_with_the_ruins_of_a_castle
Q669452	carnet
Q19664324	christine_sun_kim
Q371395	people_s_action_party
Q21674225	adh_mar_galop
Q11685918	jos_luis_jaimerena
Q5642345	halimah_yacob
Q17638413	jean_paul_trouillet
Q20944166	peter_gercke
Q26704618	vitaly_zhukovsky
Q30614650	q
Q128425	la_chapelle_caro
Q29599348	martins_dias_de_oliveira
Q14564437	europcar
Q37450103	q
Q27211826	study_of_dancers_for_the_ghetto_theatre_series
Q733386	sotira_limassol
Q27507809	q
Q38144869	q
Q20136005	skillsoft
Q86957	johann_philipp_franz_von_sch_nborn
Q31765841	q
Q1379733	presidency_of_barack_obama
Q272068	heather_angel
Q272067	biljana_srbljanovi
Q28723535	valencisse
Q198301	edward_j_hart
Q22262389	d_cypher
Q24022325	q
Q24022324	marin_tudor
Q37343181	q
Q233289	atal_bihari_vajpayee
Q41543230	angelika_balleis
Q3649515	alfonso_robelo
Q14754967	k_fjord_alta
Q233282	lyudmila_putina
Q290107	charles_spencer_churchill_th_duke_of_marlborough
Q2660525	miagao_church
Q1318194	thomas_gemke
Q70717	ingrid_andree
Q70714	echallens
Q27569236	q
Q27538524	q
Q1317097	giorgio_barbolini
Q17325310	landscape_with_corn_fields
Q26698856	marius_andrei_roka
Q172748	antipope
Q386488	phoebe_ephron
Q520104	judith_lang_zaimont
Q492284	kim_min
Q604215	lords_of_coucy
Q5954700	julia_swayne_y_mari_tegui
Q23927959	iancu_valentin_m_rzac
Q23927958	mircea_amb_ru
Q991832	esztergom_basilica
Q101040	maximilian_klinkowski
Q23927954	ioan_z_br_u_anu
Q38035874	q
Q23927952	lucian_che_a
Q27536468	q
Q229483	octavia_the_younger
Q502214	duke_of_addis_abeba
Q5660922	agust_n_villar_iglesias
Q229489	js
Q30555266	q
Q1155900	la_courbe
Q27536465	q
Q15123628	istv_n_tukacs
Q6017345	ministerio_de_informaci_n_y_turismo
Q18608269	q
Q16572359	lia_quartapelle
Q1429879	florian_ritter
Q18608265	q
Q18608264	the_company_of_captain_banning_cocq
Q1161986	q
Q4471151	q
Q957484	mexican_academy_of_history
Q30562128	q
Q3395011	fort_nassau
Q6700882	luis_miquilena
Q39607592	forno_d_asolo_colavita
Q27533836	q
Q16989418	heikki_niskakangas
Q26997883	dutch_troops_occupied_the_presidential_palace
Q27508230	q
Q36864929	q
Q24050322	fidel_maria_belli_de_pino
Q7359275	rogers_field
Q29383178	helmet_sallet
Q24050326	franz_xaver_menne
Q24050327	johann_jakob_volz
Q29474954	yuri_colonna
Q23902130	q
Q33310161	q
Q24050328	zacharis_sallw_rckh
Q23771876	george_ciorceri
Q28922511	q
Q6790349	matthew_cottle
Q1761419	schachgesellschaft_solingen
Q415904	cerite_series
Q7172847	peter_blair_henry
Q12277608	damyanos_george_draskas
Q21517825	alea_robinson
Q4304859	hc_motor_zaporozhye
Q16239194	gerard_monaco
Q2835707	hans_hermann_junge
Q29385958	cult_image_of_the_god_ptah
Q30885055	q
Q2835701	algernon_ashton
Q15214940	alex_telles
Q3317907	modeste_zussy
1919-01-01T00:00:00Z	t_z
Q414052	academy_of_fine_arts_munich
Q516671	richard_wilson
Q8501389	kostel_svat_ho_martina_z_tours_zb_ov
Q1133891	domenico_casati
Q5238933	david_read
Q38134727	q
Q7832575	trafford_hall
Q30766683	q
Q31501428	q
Q27546453	q
Q27546452	q
Q29385952	the_singer_of_amun_nany_s_funerary_papyrus
Q3724294	emiliano_macchi
Q17335999	village_carouse
Q29583927	konstanz_hinterhausen_i
Q22341665	q
Flag%20of%20the%20Kingdom%20of%20Yugoslavia.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_the_kingdom_of_yugoslavia_svg
Q27546458	q
Q20890973	orgone_study_skull
Q20890971	one_armed_bandits_mae_west
Q20890970	internet_dweller_mpbd_three_cgsspv
Q20890976	untitled_kitchen
Q20890975	reading_table
Q9376728	wojciech_nowak
Q3950925	sauro_petrini
Q19841448	krevsk_duchy
Q20890978	sunlight
Q3950921	sauro_fracassa
Q28048678	robert_stewart_nd_marquess_of_londonderry_lord_castlereagh
Q2556810	gura_u_ii
Q53013	mario_camerini
Q33020144	q
Q30954435	q
Q3361488	palladium
Q2565355	medical_error
Q53011	dario_argento
Q4730845	allan_mckeown
Q37571	jackson_pollock
Q621606	smosh
Q994925	corby
Q15618378	ethnikos_asteras_limassol
Q389336	american_academy_of_dramatic_arts
Q15618376	aek_kakopetrias
Q16060783	nancy_vaughan
Q19256838	ramon_lapiedra_civera
Q17624668	charles_ravel
Q170581	nancy_pelosi
Q1765214	tucker
Q170586	philip_vi_of_france
Q17329751	beach_at_evening
Q345365	pavel_nakhimov
Q170588	republic_of_texas
Q1593538	tihar_jail
Q30069449	q
Q451806	amadeus_quartet
Q1163294	l_h_tellerie_de_fl_e
Q20990905	v_ctor_choque
Q1477751	william_boyd
Q73437	billy_idol
Q30069442	q
Q30069443	q
Q12090549	q
Q30069445	q
Q28090190	john_leopold_brodie
Q22681778	philipp_strack
Q27514791	q
Q2916006	admiral
Q16062787	anne_hope
Q3810420	jos_castelli
Q16062780	margaret_gillies
Q1585599	harman_international_industries
Q10296088	cimrman_s_theater
Q158027	jan_henryk_d_browski
Q5241293	david_wootton
Q953486	tommy_sands
Q17335372	portrait_of_arnoldus_van_rijneveld
Q72524	herbert_quandt
Q27525	franco_zuculini
Q47611	ephesus
1375-01-01T00:00:00Z	t_z
Q27516451	q
Q986120	lelio_antoniotti
Q17780777	view_of_dam_square_with_the_old_weigh_house
Q47619	nadine_gordimer
Q1575647	catedral_de_santa_mar_a_de_tuy
Q26973020	instituto_geol_gico_y_minero_de_espa_a_headquarters
Q27565377	q
Q15065563	yaroslav_grdina
Q30786280	q
Q26973029	eleanor_criswell_hanna
Q1568044	oppolzer
Q27505149	q
Q3166904	jean_louis_mi_ge
Q2802042	miranda_de_vries
Q192846	carloman_ii_of_france
Q499691	alfraganus
Q18753280	notre_dame_des_champs_of_repentigny_catholic_church
Q741082	macquarie_university
Q37443418	q
Q26272130	silviu_nan
Q1420385	soci_t_des_artistes_ind_pendants
Q26272134	marcel_adrian_goia
Q3703639	davide_zannoni
Q1333317	elringklinger
Q206921	pfizer
Q21980532	luc_bouckaert
Q2266259	coolsingel
Q33306306	q
Q5512344	g_m_hirst
Q28835754	q
Q33527136	q
Q463502	nick_leeson
Q7271456	quest_diagnostics
Q16221487	fl_via_oliveira
Q182822	french_riviera
Q27493035	cityscape
Q390107	burberry
Q24568129	q
Q12327017	michael_ziegler
Q31734734	q
Q1490351	andrea_cagnoni
Q24568961	q
Q13635950	johannes_herter
Q744530	kansas_city_royals
Q5202472	c_lestine_guynemer_de_la_hailandi_re
Q27001559	wing_of_lazarus_tritptych_with_donor_and_saint_james
Q1710039	nik_breidenbach
Q9544977	lilly_wachowski
Q38050717	q
Q2706464	francisco_lima
Q805937	bamberger_dichterkreis
Q2441800	josselin_de_rohan
Q31104660	q
Q5759618	gustaf_gilljam
Q22686203	q
Q113807	petra_blossey
Q499527	shalimar_gardens_lahore
Q24567114	q
Q981475	tabinshwehti
Q23007455	yuri_vakhtin
Q4168968	q
Q40623328	q
Q504676	norrk_ping_municipality
Q37176679	q
Q37851946	q
Q71874	liang_sicheng
Q27549618	q
Q981479	carl_icahn
Q118780	thomas_jouannet
Q20742643	friedrich_karl_drescher_kaden
Q20742642	friedemann_wenzel
Q20742641	fr_d_ric_charles_roulet
Q20742640	franz_duspiva
Q20742647	georg_wilhelm_l_hr
Q20742646	gaines_post
Q20742645	fritz_peter_knapp
Q28777886	shlomo_ne_eman
Q20742649	gerhard_kallen
Q20742648	gerhard_dziuk
Q27575025	q
Q108958	ernst_rodenwaldt
Q16223643	edith_guill_n
Q310367	jon_cryer
Q22083984	adam_and_eve
Q33242716	q
Q180080	vienna_general_hospital
Q28047762	samuel_foote
Q30162079	q
Q6972251	national_democratic_union
Q27805679	q
Q30162076	q
Q33309879	q
Q30162072	q
Q31029925	q
Q3973870	storia_contemporanea
Q4015080	vito_grieco
Q267175	lee_meriwether
Q3320252	santa_mar_a_la_real_of_n_jera
Q30557946	q
Q28044497	barbara_palmer_n_e_villiers_duchess_of_cleveland
Q30899013	q
Q1170011	pr_nouvellon
Q33301657	q
Q15513587	marion_marshall
Q27514958	q
Q26240038	gheorghe_roma
Q1558254	gymnasium_ulricianum
Q19960413	gheorghe_cern_tescu
Q3109522	olivier_fallaix
Q27555107	q
Q7665791	s_ve_church
Q828212	waterton_glacier_international_peace_park
Q954768	q
Q262617	fuller_theological_seminary
Q17336058	christ_carrying_the_cross
Q6230206	john_dryden_kuser
Q516854	nancy_kopell
Q4799044	b_icule_ti
Q4097447	james_bruce
Q30241830	q
Q30252547	q
Q30252546	q
Q30252549	pierre_augustin_tchouanga
Q16427094	d_neasa
Q16427097	dobrosloveni
Q25106	fabrizio_de_andr
Q1442217	sergei_denisov
Q4097448	eileen_adelaide_bruce
Q12092561	q
Q517179	tebaldo_bigliardi
Q29325336	bernard_flewell_smith
12123	
Q517906	gabriel_calder_n
Q567719	bavaria_straubing
Q33111452	freimann_square
Q5860230	fernando_sarrac_n
Q1392531	jacques_berque
Q42256930	stephanie_krisper
Q7930884	villanova_wildcats
Q276246	josephine_caroline_lang
Q3143188	humbert_jaillet_de_saint_cergues
Q588852	mary_tudor_queen_of_france
Q40451750	q
Q1233676	karl_heinz_zimmermann
Q1707507	eliud_williams
Q18607865	alexander_willem_frederik_idenburg_governor_general
Q31991571	q
Q18607860	q
Q18607861	with_the_baby_buggy_at_the_beach
Q3439602	lord_of_the_realm
Q28009601	le_val
Q28167908	ethel_kulsar
Q30186149	q
Q2897376	bernadette_malgorn
Q5219149	daniel_zelman
Q28009600	la_v_ge_les_bains
Q1458696	friedrich_christian_august_hasse
Q2124	val_ry_giscard_d_estaing
Q1458695	university_of_kharkiv
ixj	ixj
Q30065881	q
Q38089952	q
ixi	ixi
Q5271423	diane_clare
Q38089956	q
Q84405	karl_landsteiner
Q1107297	coit_tower
Q3838	kinshasa
Q324603	compaq
Q5668783	harry_fang
Q38702873	craven_bank
Q549021	vergoncey
Q40687219	q
Q696803	las_m_dulas
Q6809376	mehdi_zeffane
Q22579857	fran_ois_oger
Q21697955	frederic_su_er_i_casadevall
Q38045247	q
Q38045242	q
Q2898816	bernard_de_hemptinne
Q738015	helsinki_cathedral
Q24662704	q
Q38280629	alexander_von_normann
Q16427637	mo_teni
Q24566647	q
Q16912637	cathedral_of_notre_dame_former_abbey_of_saint_r_mi_and_palace_of_tau_reims
Q756585	buhu_i
Q756587	dorohoi
895,2014	
Q7204783	raf_westhampnett
Q756583	c_mpina
Q706123	jules_cambon
Q24566644	q
Q7171560	kalka_shimla_railway
Q11980857	kjell_konterud
Q7638829	sunanda_pushkar
Q12089502	q
Q3388302	yagy_munefuyu
Q24566643	q
Q2834022	jean_claude_pasty
Q16426323	micfal_u
Q289814	saint_bonnet_de_montauroux
Q24054508	paolo_riccardi
Q504022	bexbach
Q21916	democratic_alliance_for_the_betterment_and_progress_of_hong_kong
Q15808410	erika_maria_wiegand
Q705477	steven_bauer
Q19578110	herman_jacob_dijckmeester
Q5620352	indigo_guru_dronacharya
Q19746	supreme_court_of_spain
Q11861044	hms_sturdy
Q855508	hsu_yun
Q2406998	jos_campa_a
Q3898508	adam_and_eve
Q22918906	john_gould_rubin
Q5949404	q
Q2114310	janne_parviainen
Q353788	bernie_taupin
Q21857434	paluu_tulevaisuuteen
Q842212	jaime_chik
Q896415	q
Q17330042	still_life_with_books
Q290094	kaitlin_olson
Q20675741	valerie_taylor
Q27922172	magical_congress_of_the_united_states_of_america
Q27525896	q
Q17330048	the_virgin_and_child
Q160206	hern_n_crespo
Q165600	baron_de_ros
Q15629523	new_deal
163162.5	
Q150379	e_e_evans_pritchard
Q22115315	q
Q969283	savvas_poursaitidis
Q29563294	cristinel_paltin
Q2140939	jules_persyn
Q37295236	q
Q27572746	q
Q27513981	q
Q27525891	q
Q2295254	alfredo_pitto
Q660106	tr_cool
Q1289544	eduard_picker
1507-01-01T00:00:00Z	t_z
Q2987003	q
Q27535463	q
Q3846362	marco_piga
Q12035347	q
Q6770409	mark_womack
Q3309485	michel_diefenbacher
Q16850567	california_labor_school
Q37432817	q
Q30537686	q
Q30537687	q
Q27998916	q
Q30537682	q
Q211274	people_s_republic_of_poland
Q1466307	slovak_medical_university
Q3455738	r_gis_guyot
Flag%20of%20the%20Batavian%20Republic.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_the_batavian_republic_svg
Q3846366	marco_piovanelli
Q6829096	michael_cardinali
Q18290864	charleroi
Q18458802	jenny_sandberg_bj_rnson
Q5054285	c_m_rzana
Q2287001	santissima_annunziata
Q962733	fredardo_di_mende
Q11791844	the_incredulity_of_thomas
Q67984	giancarlo_bercellino
Q27533827	q
Q719860	charles_a_beard
A-4B	a_b
Q31782680	q
Q18608095	apple_tree
A-4A	a_a
Q348032	ar_nas_mar_iulionis
Q116248	adolphe_monod
Q22084532	q
Q30872999	q
Q117	ghana
Q2374755	paul_daneman
Q164605	nov_ves_u_sv_tl
Q20857406	wim_vergeer
Q4875993	beacon_towers
Q3086431	fran_oise_chandernagor
Q1497642	yujia_beifang
Q2851160	anne_laperrouze
Q33000400	q
Q26239980	ion_poplicean
Q350208	dennis_haysbert
Q988012	herbelles
Q30785141	q
Q19747121	sp_lov_bridges
Q6148657	tom_s_telegdi
Q26999914	q
Q28047788	francis_osborne_th_duke_of_leeds
Q22094104	ir_ne_van_de_weetering
Q17331310	towpath
Q17331313	kitchen
Q6150422	q
Q150953	henry_vi_holy_roman_emperor
Q8924232	bao_weimin
Q17340624	sleeping_putto
Q1450234	peter_bal
Q131112	paul_krugman
Q5070458	deda
Q373085	chancellor
Q373087	american_society_of_composers_authors_and_publishers
Q5070451	negrile_ti
Q26701983	lucian_gligor_scumpu
Q26701982	sergiu_ionel_moldovan
Q5257656	denise_dubarry
Q37304825	q
Q26701986	toader_roman
Q26701984	mircea_mihai_dragomir
Q21993952	nicola_toffali
Q1901781	q
Q21737763	lyubov_savitskaya
Q26701988	nicolae_mohor
Q5257659	denise_eisenberg_rich
Q2429244	thorsten_schmidt
49143	
Q24568890	q
Q15917726	waitress_serving_beer
Q482947	nani
Q504087	steve_marlet
Q4495548	peter_hansen
Q297957	maumoon_abdul_gayoom
Q24568892	q
Q297950	r_venkataraman
Q13858987	diethelm_r_ist
Q1129992	le_morne_brabant
Q1361546	los_panchos
Q24568893	q
Q1777531	christian_g_nther
Q58012	charles_anthony_prince_of_hohenzollern
Q6182929	q
Q58010	wilhelm_karl_duke_of_urach
Q6680779	lorenzo_morelli
Q245257	william_styron
Q652759	bernard_s_vigny
Q1136296	varennes_sur_fouzon
Q1361548	ourense_cathedral
Q38304916	beatrix_weber_monecke
Q296028	alfred_molina
Q30052628	q
Q1320464	piazzi
Q656946	marlens
Q201204	dana_international
Q30534133	q
Q201201	transfiguration_of_jesus
Q1929654	michael_volland
Q261735	ke_lindman
Q33046132	q
Q2580504	william_scott_ferguson
Q33046134	q
Q33046135	q
Q33046138	q
Q21179282	liviu_laza_matiu_a
Q4371978	ilya_ponomarev
Q230841	maureen_stapleton
Q76365	regiomontanus
Q374387	andrea_sussi
Q76367	martin_bormann
Q27211899	black_white_figure
Q14866847	sunset_at_montmajour
Q76360	august_wilhelm_von_hofmann
1648,2009	
Q27547153	q
Q3582297	q
Q24814056	li_bao_ge_group
Q351559	prundeni
Q8958593	kenneth_fok
Q25350518	mary_meyers_rosenfield
Q2163767	rolf_sauer
Q4282002	q
Q1026721	daniele_cacia
Q37705775	hubertus_freyberg
Q27891836	hans_schmauch
Q3311389	villa_de_reyes
Q15986552	johann_georg_von_steidle
Q11599653	q
Q240756	tatiana_navka
Q3003310	q
Q559833	kostas_karyotakis
Q3133032	tang_peng
Q27537499	q
Q27537498	q
Q21749840	maurice_pessonneaux
Q30049930	q
Q30049931	q
Q27537493	q
Q334341	henk_timmer
Q27211894	small_venus
SeaShepherdSSCS	seashepherdsscs
Q1540027	antonio_caracciolo
Q30066809	q
Q1540023	wilhelm_clausen
Q17386294	angus_maclane
Q1540020	storhamar_hockey
Q879287	william_donald_schaefer
Q3132923	henry_louis_champy
Q27526849	q
Q3071567	q
Q4527645	q
Q195324	nicola_leali
Q3659513	carlo_lancini
Q1555393	gussy_holl
Q40899498	jacinto_mar_a_cervera_y_cervera
Q33317607	q
Q30066804	q
Q3414264	quessy
Q464508	american_football_league
Q219655	carey_mulligan
Q28050311	sir_theodore_martin
Q3848911	mario_paradisi
Q33251362	q
Q16529931	augusto_parboni
Q1165380	q
Q15975132	q
Q33419012	q
Q238012	carol_cleveland
Q57952	manfred_rommel
Q380824	jean_jacques_amp_re
Q57950	princess_alexandra_of_saxe_altenburg
Q16991383	sakari_wallinmaa
Q57956	g_nther_oettinger
Q57954	thilo_sarrazin
Q16069314	giant_cycling_team
Q1422235	pembroke_castle
Q1347892	equitable_building
24435	
Q24808662	q
Q23015716	anette_lenz
Q462908	demis_nikolaidis
Q2853639	antoine_ban_s
Q1252638	chen_yongyan
Q27513038	q
Q1018570	byrd
Q504774	lohr_am_main
Q1704061	jos_jacobs
Q37424892	q
Q19882972	m_ire_n_chath_in
Q666228	chemellier
Q214582	benny_andersson
Q12725129	seaca
Q4519680	vyacheslav_shalevich
Q12107955	q
Q12725125	scoar_a
Q12725122	sasca_montan
Q12725123	scundu
Q12725120	santa_mare
Q5780864	erik_haag
Q5112415	pipirig
Q7015654	new_zealand_socialist_party
Q1637997	novosibirsk_state_university
Q18681631	q
Q6304405	judy_dater
Q38093915	q
Q30862392	q
Q5066598	grin_ie
Q38093910	q
Q19287366	q
Q3726600	enzo_mocellin
Q30887138	q
Q239940	nadia_ali
Q3335565	nanci_chambers
Q156136	march_of_the_volunteers
Q78750	eugen_s_nger
Q4203535	andrey_isayev
Q3335569	nancy_elizabeth_prophet
Q15835455	q
Q5083082	charles_upson_clark
Q3486213	winston_lackin
Q371625	brooklyn_college
Q10336682	niccol_manfredini
Q467621	siobhan_fahey
Flag%20of%20El%20Salvador%20%281875-1877%29.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_el_salvador_svg
Q27535899	q
Q39824670	ralph_warcoppe
Q247807	s_veni
Q1488144	triptych
Q5761756	hildy_parks
Q749812	dominique_arnould
Q371522	university_of_gothenburg
Q60100	roland_emmerich
Q37283959	q
Q27540954	q
Q3768200	giovanni_talami
Q2831791	alberto_malusci
Q365	cologne
Q336444	conrad_black
Q360	julian_assange
Q29384779	portrait_of_an_ecclesiastic
Q16650367	q
Q843944	nomura_securities
Q17636127	q
Q17744557	nicanor_della_rocca_de_vergalo
Q652908	richard_corbett
Q368	augusto_pinochet
Q6781174	maryellen_macdonald
Q33126939	christiane_pigac
Q1333078	scoresby
Q3932699	renato_luchitta
Q1113965	sergio_zuccheri
Q15989709	jonathan_hodgkin
Q12807	umberto_eco
Q12875599	despina_themeli_katifori
Q5604606	greentown_china
Q920858	giovanni_d_andrea
Q24018563	fredrik_august_ekstr_m
Q345373	bob_klose
Q32625073	cendrine_blot
Q5053719	jamu_mare
Q30065474	q
Q20830739	pavlos_polakis
Q837642	jesuit_block_and_estancias_of_c_rdoba
Q7282500	raffaele_alcibiade
Q328747	jean_de_joinville
Q5496644	freda_brown
Q30065479	q
Q328741	eastern_uusimaa
Q5865177	q
Q1614164	edoardo_chieppi
Q33523054	q
Q24347650	nicolae_florin_morar
Q4134059	q
Q793675	andr_s_bern_t
Q17014735	china_ground_source_energy_limited
Q930346	vincenzo_fiorillo
Q234814	khaleda_zia
Q27561492	q
72162	
Q48879	bradford_city_a_f_c
Q34319167	willem_hendrik_rink
Flag%20of%20the%20Soviet%20Union%20%281936-1955%29.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_the_soviet_union_svg
Q957102	julio_libonatti
Q6455393	juan_agull
81091	
Q27988637	still_life
Q472763	dumitru_dumitriu
Q3374028	pedro_carrasco
Q313457	enzo_bearzot
Q456894	tichina_arnold
Q68758	moiry
Q68756	lavigny
Q27517823	q
Q68754	lovatens
Q68753	oscar_hertwig
Q68752	mathod
Q30561002	q
Q17418259	wolfgang_soergel
Q2394731	anagennisi_deryneia_fc
Q215217	konrad_wolff
Q215215	john_mayer
Q1571185	halina_wawzyniak
Q2103682	pontanus
Q18669768	portrait_and_a_dream
Q30172922	q
Q8042415	xpo_logistics
Q503816	thomas_howard_rd_duke_of_norfolk
Q503815	bill_mckibben
Q30172927	q
Q27554928	q
Q1132677	party_of_democratic_action
Q15971770	charles_marie_walckenaer
Q16399491	q
Q27554921	q
Q600796	saint_s_bastien
Q27554924	q
Q27554926	q
Q31844405	q
Q23048906	uwe_junge
Q24699690	tienne_berger
Q782100	society_for_industrial_and_applied_mathematics
Q588982	joint_united_nations_programme_on_hiv_aids
Q27517825	q
Q27518706	q
Q2586673	pierre_turin
Q2586672	wittelsbacher_palace
Q21139779	count_of_armagnac
Q28051410	reginald_brabazon_th_earl_of_meath
Q4768246	anne_crawford_flexner
Q13435675	virginia_cherrill
Q31855188	q
Q3372071	paul_raoult
Q19254761	vizeadmiral
Q23750231	nicolae_popescu
Q27556394	q
Q556979	rabel
Q10874763	q
Q7910982	valentine_mcgillycuddy
Q231552	ayesha_gaddafi
Q3702206	danilo_torriglia
Q471052	uri_lupolianski
Q10661221	sandsborg_cemetery
Q231554	la_ciotat
Q20508068	elvira_mnatsakanyan
Q27513036	q
Q10857826	zde_ka_horn_kov
Q20508063	ashot_mamajanyan
Q68180	choulex
Q41523	plutarch
Q21995937	the_beach_at_castellammare
Q5792443	processional_cross
Q23014118	larry_daugherty
Q986458	luciano_aristei
Q16330699	nikolaos_parisis
Q21747050	viorel_riceard_badea
Q21747051	gheorghe_roman
Q42419298	lisabeth_pons
42114	
Q1045425	new_anticapitalist_party
Q17327628	self_portrait
Q30552389	q
Q918866	troy_garity
Q97208	manfred_melzer
Q17327622	portrait_of_jan_de_hooghe_brother_of_anna_de_hooghe_dressed_for_hunting
Q505934	andrew_lee_potts
Q17327620	portrait_of_paul_de_hooghe
Q918861	colony_of_british_columbia
Q776435	jenny_boyd
